"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 14, 2020","41,257.74","41,510.19","41,702.36","41,183.13","9.76M","-0.49%"
"Feb 13, 2020","41,459.79","41,707.21","41,709.30","41,338.31","9.12M","-0.26%"
"Feb 12, 2020","41,565.90","41,330.85","41,671.86","41,330.85","9.55M","0.85%"
"Feb 11, 2020","41,216.14","41,183.39","41,444.34","41,179.14","7.68M","0.58%"
"Feb 10, 2020","40,979.62","41,166.72","41,172.06","40,798.98","15.22M","-0.39%"
"Feb 07, 2020","41,141.85","41,394.41","41,394.41","41,073.36","15.33M","-0.40%"
"Feb 06, 2020","41,306.03","41,209.13","41,405.43","41,113.11","15.00M","0.40%"
"Feb 05, 2020","41,142.66","40,921.71","41,177.00","40,703.32","13.88M","0.87%"
"Feb 04, 2020","40,789.38","40,178.74","40,818.94","40,117.46","15.33M","2.30%"
"Feb 03, 2020","39,872.31","39,701.02","40,014.90","39,563.07","10.55M","0.34%"
"Feb 01, 2020","39,735.53","40,753.18","40,905.78","39,631.24","12.15M","-2.43%"
"Jan 31, 2020","40,723.49","41,146.56","41,154.49","40,671.01","11.52M","-0.47%"
"Jan 30, 2020","40,913.82","41,380.14","41,380.14","40,829.91","6.69M","-0.69%"
"Jan 29, 2020","41,198.66","41,131.57","41,334.86","41,108.19","7.77M","0.57%"
"Jan 28, 2020","40,966.86","41,299.68","41,333.25","40,869.75","9.85M","-0.46%"
"Jan 27, 2020","41,155.12","41,510.68","41,516.27","41,122.48","6.98M","-1.10%"
"Jan 24, 2020","41,613.19","41,377.04","41,697.03","41,275.60","6.55M","0.55%"
"Jan 23, 2020","41,386.40","41,191.50","41,413.96","41,098.91","9.94M","0.66%"
"Jan 22, 2020","41,115.38","41,467.13","41,532.29","41,059.04","7.66M","-0.50%"
"Jan 21, 2020","41,323.81","41,487.57","41,532.59","41,294.30","8.92M","-0.49%"
"Jan 20, 2020","41,528.91","42,263.00","42,273.87","41,503.37","7.53M","-0.99%"
"Jan 17, 2020","41,945.37","41,929.02","42,063.93","41,850.29","9.45M","0.03%"
"Jan 16, 2020","41,932.56","41,924.74","42,059.45","41,812.28","6.59M","0.14%"
"Jan 15, 2020","41,872.73","41,969.86","41,969.86","41,648.11","6.14M","-0.19%"
"Jan 14, 2020","41,952.63","41,883.09","41,994.26","41,770.90","14.12M","0.22%"
"Jan 13, 2020","41,859.69","41,788.21","41,899.63","41,720.76","10.57M","0.62%"
"Jan 10, 2020","41,599.72","41,568.20","41,775.11","41,447.80","13.17M","0.36%"
"Jan 09, 2020","41,452.35","41,216.67","41,482.12","41,175.72","7.80M","1.55%"
"Jan 08, 2020","40,817.74","40,574.83","40,866.36","40,476.55","18.20M","-0.13%"
"Jan 07, 2020","40,869.47","40,983.04","41,230.14","40,727.37","11.87M","0.47%"
"Jan 06, 2020","40,676.63","41,378.34","41,378.34","40,613.96","8.75M","-1.90%"
"Jan 03, 2020","41,464.61","41,634.51","41,636.18","41,348.68","8.88M","-0.39%"
"Jan 02, 2020","41,626.64","41,340.27","41,649.29","41,328.45","5.25M","0.78%"
"Jan 01, 2020","41,306.02","41,349.36","41,443.52","41,251.18","4.68M","0.13%"
